id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7476204,2010-01-01 08:44:00,474,5114,$13.44,Swipe Transaction,35451,Williston Park,NY,11596.0,5812,
7476205,2010-01-01 08:44:00,1411,1069,$-53.00,Swipe Transaction,61195,Saint Charles,IL,60174.0,5541,
7476206,2010-01-01 08:45:00,135,2808,$43.46,Online Transaction,39021,ONLINE,,,4784,
7476207,2010-01-01 08:45:00,375,3354,$1.23,Swipe Transaction,86438,Statesville,NC,28625.0,5499,
7476208,2010-01-01 08:45:00,1241,3724,$100.00,Swipe Transaction,27092,Lebanon,IN,46052.0,4829,
7476209,2010-01-01 08:46:00,1411,1069,$61.28,Swipe Transaction,61195,Saint Charles,IL,60174.0,5541,
7476210,2010-01-01 08:47:00,257,3816,$80.00,Swipe Transaction,27092,North Hollywood,CA,91605.0,4829,
7476211,2010-01-01 08:47:00,1018,3022,$80.00,Swipe Transaction,27092,Palm Coast,FL,32137.0,4829,
7476212,2010-01-01 08:48:00,146,2470,$89.95,Swipe Transaction,32175,Brookfield,IL,60513.0,7538,
7476213,2010-01-01 08:48:00,430,150,$7.53,Swipe Transaction,46417,Crown Point,IN,46307.0,5411,
7476214,2010-01-01 08:48:00,797,2839,$5.33,Swipe Transaction,88646,Honolulu,HI,96826.0,5812,
7476215,2010-01-01 08:48:00,1451,250,$89.95,Swipe Transaction,75781,Playa Vista,CA,90094.0,5411,
7476216,2010-01-01 08:49:00,668,5778,$55.30,Swipe Transaction,20561,Madison,GA,30650.0,5912,
7476218,2010-01-01 08:49:00,1963,3364,$27.29,Online Transaction,16798,ONLINE,,,4121,
7476219,2010-01-01 08:49:00,1992,5476,$27.23,Swipe Transaction,24823,Portageville,MO,63873.0,7538,
7476221,2010-01-01 08:50:00,621,4944,$8.57,Swipe Transaction,92883,Daytona Beach,FL,32117.0,5812,
7476222,2010-01-01 08:50:00,860,5412,$60.00,Swipe Transaction,27092,Silver Spring,MD,20901.0,4829,
7476223,2010-01-01 08:50:00,1116,5559,$16.63,Online Transaction,39261,ONLINE,,,5815,
7476224,2010-01-01 08:50:00,1299,3913,$2.25,Swipe Transaction,55060,Seymour,IN,47274.0,5812,
7476226,2010-01-01 08:50:00,1600,5050,$3.85,Swipe Transaction,44919,Kirkland,WA,98033.0,5814,
7476227,2010-01-01 08:50:00,1972,5539,$3.22,Swipe Transaction,92883,Cleveland,OH,44105.0,5812,
7476229,2010-01-01 08:51:00,65,4585,$1.88,Swipe Transaction,30317,West Columbia,SC,29172.0,5411,
7476231,2010-01-01 08:52:00,474,3844,$0.52,Swipe Transaction,98648,Williston Park,NY,11596.0,5814,
7476232,2010-01-01 08:52:00,1238,1195,$77.66,Swipe Transaction,83860,Arlington,VA,22203.0,7538,
7476233,2010-01-01 08:52:00,1250,5419,$13.64,Swipe Transaction,74772,Everett,PA,15537.0,5300,
7476234,2010-01-01 08:52:00,1294,2591,$94.56,Online Transaction,9932,ONLINE,,,5311,
7476235,2010-01-01 08:53:00,4,4201,$17.37,Swipe Transaction,43293,Seattle,WA,98122.0,5499,
7476236,2010-01-01 08:53:00,250,2914,$3.61,Swipe Transaction,20519,Lebanon,OR,97355.0,5942,
7476237,2010-01-01 08:54:00,542,4195,$45.18,Swipe Transaction,22204,Oklahoma City,OK,73114.0,5541,
7476238,2010-01-01 08:54:00,728,1174,$6.50,Swipe Transaction,61195,Independence,MO,64050.0,5541,
7476239,2010-01-01 08:55:00,277,4264,$2.48,Swipe Transaction,61195,Grenada,MS,38901.0,5541,
7476240,2010-01-01 08:55:00,782,2216,$53.58,Swipe Transaction,32175,Holgate,OH,43527.0,7538,
7476241,2010-01-01 08:55:00,1449,1003,$3.01,Swipe Transaction,83229,Warner Robins,GA,31095.0,5411,
7476243,2010-01-01 08:56:00,789,4523,$68.48,Swipe Transaction,86616,Millville,NJ,8332.0,4814,
7476244,2010-01-01 08:56:00,964,2593,$0.86,Swipe Transaction,50783,Teaneck,NJ,7666.0,5411,
7476245,2010-01-01 08:56:00,1562,168,$6.40,Swipe Transaction,30928,Jay,OK,74346.0,5541,
7476246,2010-01-01 08:57:00,416,2399,$39.08,Swipe Transaction,2414,Nashville,TN,37211.0,7538,
7476247,2010-01-01 08:57:00,502,2018,$0.20,Swipe Transaction,14528,Rural Valley,PA,16249.0,5499,
7476248,2010-01-01 08:57:00,909,4663,$44.61,Online Transaction,88998,ONLINE,,,4784,
7476249,2010-01-01 08:57:00,1807,2823,$28.07,Online Transaction,39021,ONLINE,,,4784,
7476252,2010-01-01 08:58:00,828,4235,$16.17,Swipe Transaction,18014,San Antonio,TX,78217.0,4121,
7476253,2010-01-01 08:58:00,1296,3708,$16.41,Online Transaction,16798,ONLINE,,,4121,
7476254,2010-01-01 08:58:00,1348,4982,$1.21,Swipe Transaction,75781,Brooklyn,NY,11215.0,5411,
7476255,2010-01-01 08:58:00,1509,3685,$2.06,Swipe Transaction,20519,Frederick,MD,21702.0,5942,
7476257,2010-01-01 08:58:00,1812,2531,$62.82,Swipe Transaction,31893,North Little Rock,AR,72116.0,5311,
7476258,2010-01-01 08:59:00,4,4201,$-66.00,Swipe Transaction,43293,Seattle,WA,98122.0,5499,
7476259,2010-01-01 08:59:00,554,3912,$4.97,Swipe Transaction,75781,League City,TX,77573.0,5411,
7476260,2010-01-01 08:59:00,602,5979,$2.56,Swipe Transaction,98648,Reidsville,NC,27320.0,5814,
7476261,2010-01-01 08:59:00,804,5986,$9.85,Swipe Transaction,88646,Houston,TX,77086.0,5812,
7476262,2010-01-01 08:59:00,1127,4605,$18.06,Swipe Transaction,20561,Naples,FL,34105.0,5912,
7476263,2010-01-01 08:59:00,1902,4286,$33.10,Online Transaction,39021,ONLINE,,,4784,
7476264,2010-01-01 08:59:00,1966,4087,$11.53,Swipe Transaction,50783,Piggott,AR,72454.0,5411,
7476267,2010-01-01 09:01:00,250,2793,$3.64,Swipe Transaction,75936,Lebanon,OR,97355.0,5814,
7476268,2010-01-01 09:01:00,1116,5559,$13.89,Online Transaction,39021,ONLINE,,,4784,
7476269,2010-01-01 09:01:00,1236,5815,$4.90,Swipe Transaction,45926,Colorado Springs,CO,80915.0,5814,
7476271,2010-01-01 09:01:00,1525,4257,$2.36,Swipe Transaction,44919,Arcadia,LA,71001.0,5814,
7476273,2010-01-01 09:02:00,1177,4164,$7.99,Swipe Transaction,61195,Newark,DE,19711.0,5541,
7476274,2010-01-01 09:02:00,1208,2449,$7.83,Swipe Transaction,21369,Lewistown,PA,17044.0,5411,
7476275,2010-01-01 09:02:00,1234,22,$15.77,Online Transaction,18563,ONLINE,,,4121,
7476276,2010-01-01 09:02:00,1253,2561,$54.23,Swipe Transaction,46474,New York,NY,10012.0,7538,
7476277,2010-01-01 09:02:00,1294,2591,$72.08,Swipe Transaction,69956,Union,NJ,7083.0,5310,
7476278,2010-01-01 09:02:00,1919,1215,$143.69,Swipe Transaction,71883,Dallas,TX,75208.0,3405,
7476280,2010-01-01 09:03:00,692,2073,$20.29,Swipe Transaction,34125,Almont,MI,48003.0,5813,
7476283,2010-01-01 09:03:00,1331,5027,$1.15,Swipe Transaction,28644,Olympia,WA,98516.0,5812,
7476284,2010-01-01 09:04:00,461,5482,$107.12,Swipe Transaction,87655,Canton,MI,48188.0,5310,
7476285,2010-01-01 09:04:00,619,4519,$127.48,Swipe Transaction,94597,Rochester,MN,55901.0,5411,
7476286,2010-01-01 09:04:00,859,233,$2.90,Swipe Transaction,45926,Cookeville,TN,38501.0,5814,
7476288,2010-01-01 09:04:00,1190,5358,$4.13,Swipe Transaction,41260,Summerville,SC,29485.0,5541,
7476289,2010-01-01 09:04:00,1437,5818,$3.16,Swipe Transaction,30896,Belfair,WA,98528.0,5411,
7476290,2010-01-01 09:04:00,1448,4685,$34.33,Online Transaction,39021,ONLINE,,,4784,
7476291,2010-01-01 09:04:00,1666,993,$23.65,Online Transaction,39021,ONLINE,,,4784,
7476292,2010-01-01 09:04:00,1956,2451,$10.21,Swipe Transaction,69956,Anaheim,CA,92804.0,5310,
7476294,2010-01-01 09:05:00,615,5479,$80.00,Swipe Transaction,27092,Channelview,TX,77530.0,4829,
7476295,2010-01-01 09:05:00,1629,4290,$19.14,Online Transaction,50404,ONLINE,,,4784,
7476296,2010-01-01 09:06:00,165,5146,$120.00,Swipe Transaction,27092,Oakland,CA,94619.0,4829,
7476297,2010-01-01 09:06:00,248,1030,$27.33,Swipe Transaction,83229,Tampa,FL,33610.0,5411,
7476298,2010-01-01 09:06:00,416,180,$2.29,Swipe Transaction,61195,Nashville,TN,37211.0,5541,
7476299,2010-01-01 09:06:00,554,2424,$3.53,Swipe Transaction,78081,La Porte,TX,77571.0,5411,
7476300,2010-01-01 09:06:00,556,2,$45.72,Swipe Transaction,73838,Barberton,OH,44203.0,5211,
7476301,2010-01-01 09:06:00,997,5046,$13.46,Swipe Transaction,50783,Jamul,CA,91935.0,5411,
7476302,2010-01-01 09:06:00,1718,2029,$52.94,Online Transaction,15143,ONLINE,,,4784,
7476303,2010-01-01 09:06:00,1897,4948,$12.86,Swipe Transaction,50783,Huntington Station,NY,11746.0,5411,
7476304,2010-01-01 09:07:00,133,2198,$23.49,Online Transaction,39021,ONLINE,,,4784,
7476305,2010-01-01 09:07:00,361,4703,$-57.00,Swipe Transaction,22204,Hawthorne,CA,90250.0,5541,
7476306,2010-01-01 09:07:00,820,3311,$5.22,Swipe Transaction,50783,Harwich,MA,2645.0,5411,
7476307,2010-01-01 09:07:00,1227,122,$3.68,Swipe Transaction,44578,Plymouth,MI,48170.0,5812,
7476308,2010-01-01 09:08:00,361,4703,$19.40,Swipe Transaction,22204,Hawthorne,CA,90250.0,5541,
7476309,2010-01-01 09:08:00,1634,2464,$4.64,Swipe Transaction,72225,Alamo,TX,78516.0,5411,
7476310,2010-01-01 09:08:00,1725,3296,$1.01,Swipe Transaction,75936,Henrico,VA,23228.0,5814,
7476312,2010-01-01 09:09:00,870,1039,$2.31,Swipe Transaction,46097,Waldorf,MD,20603.0,5812,
7476314,2010-01-01 09:09:00,1356,4752,$4.31,Swipe Transaction,86968,Colfax,WI,54730.0,5812,
7476315,2010-01-01 09:09:00,1517,2985,$5.67,Swipe Transaction,61195,Vienna,VA,22182.0,5541,
7476316,2010-01-01 09:09:00,1671,5785,$7.62,Swipe Transaction,50783,Tampa,FL,33615.0,5411,
7476317,2010-01-01 09:09:00,1817,2530,$2.68,Swipe Transaction,50783,Pearland,TX,77584.0,5411,
7476318,2010-01-01 09:10:00,714,2616,$4.76,Swipe Transaction,20519,Hillsboro,OR,97123.0,5942,
7476319,2010-01-01 09:10:00,822,2558,$0.21,Swipe Transaction,59935,Chula Vista,CA,91911.0,5499,
7476321,2010-01-01 09:10:00,1963,3317,$10.18,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
7476322,2010-01-01 09:11:00,64,5429,$8.44,Swipe Transaction,72351,Ocoee,FL,34761.0,5541,
7476323,2010-01-01 09:11:00,831,4156,$41.30,Swipe Transaction,73661,Thackerville,OK,73459.0,7995,
7476326,2010-01-01 09:12:00,156,4604,$3.81,Swipe Transaction,26810,Kamas,UT,84036.0,5541,
7476327,2010-01-01 09:12:00,465,2433,$1.81,Swipe Transaction,20519,Nicholson,GA,30565.0,5942,
7476328,2010-01-01 09:12:00,1063,2015,$2.20,Swipe Transaction,43149,Rochelle,IL,61068.0,5812,
7476329,2010-01-01 09:12:00,1459,3383,$-78.00,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,
7476330,2010-01-01 09:13:00,37,1183,$60.00,Swipe Transaction,27092,Skaneateles Falls,NY,13153.0,4829,
7476331,2010-01-01 09:13:00,351,1112,$1.72,Swipe Transaction,90329,Flushing,NY,11355.0,5411,
7476332,2010-01-01 09:13:00,828,4235,$20.14,Online Transaction,16798,ONLINE,,,4121,
7476333,2010-01-01 09:13:00,1449,1188,$3.85,Swipe Transaction,75936,Warner Robins,GA,31093.0,5814,
7476334,2010-01-01 09:14:00,917,3410,$0.88,Swipe Transaction,12014,Alhambra,CA,91803.0,5814,
7476335,2010-01-01 09:14:00,1028,2878,$41.76,Swipe Transaction,61195,Chicago,IL,60622.0,5541,
7476336,2010-01-01 09:14:00,1459,3383,$48.27,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,
7476338,2010-01-01 09:15:00,39,2039,$56.73,Online Transaction,39021,ONLINE,,,4784,
7476339,2010-01-01 09:15:00,335,5131,$6.03,Swipe Transaction,75781,Palm Beach Gardens,FL,33410.0,5411,
7476341,2010-01-01 09:15:00,1534,4250,$31.57,Online Transaction,16798,ONLINE,,,4121,
7476342,2010-01-01 09:15:00,1660,3234,$6.13,Swipe Transaction,89100,Goodwell,OK,73939.0,5812,
7476343,2010-01-01 09:16:00,63,60,$9.29,Swipe Transaction,50783,Newark,NJ,7103.0,5411,
7476344,2010-01-01 09:16:00,506,2060,$79.76,Swipe Transaction,14801,Lake View,NY,14085.0,5655,
7476345,2010-01-01 09:16:00,905,5087,$7.99,Swipe Transaction,69972,San Mateo,CA,94404.0,5814,
7476346,2010-01-01 09:16:00,1463,5499,$8.64,Swipe Transaction,75781,Freehold,NY,12431.0,5411,
7476348,2010-01-01 09:16:00,1972,2075,$3.04,Swipe Transaction,75781,Cleveland,OH,44104.0,5411,
7476349,2010-01-01 09:17:00,80,4492,$3.76,Swipe Transaction,90401,Deshler,OH,43516.0,5812,
7476350,2010-01-01 09:17:00,733,3707,$120.00,Swipe Transaction,27092,San Angelo,TX,76903.0,4829,
7476351,2010-01-01 09:17:00,885,5086,$0.28,Swipe Transaction,14528,Crane,MO,65633.0,5499,
7476352,2010-01-01 09:18:00,480,2929,$3.21,Swipe Transaction,73250,Walnut Creek,CA,94598.0,5411,
7476353,2010-01-01 09:18:00,1028,2878,$-71.00,Swipe Transaction,61195,Chicago,IL,60622.0,5541,
7476354,2010-01-01 09:18:00,1079,2842,$61.89,Swipe Transaction,53692,Rockville Centre,NY,11570.0,7538,
7476356,2010-01-01 09:19:00,207,2143,$8.85,Swipe Transaction,12780,Danville,VA,24541.0,5411,
7476357,2010-01-01 09:19:00,573,3268,$1.48,Swipe Transaction,86438,Thomson,GA,30824.0,5499,
7476358,2010-01-01 09:19:00,1066,1126,$4.86,Swipe Transaction,98374,Earlington,PA,18918.0,5411,
7476359,2010-01-01 09:20:00,361,4703,$57.00,Swipe Transaction,22204,Hawthorne,CA,90250.0,5541,
7476360,2010-01-01 09:20:00,474,2218,$10.84,Swipe Transaction,48245,Williston Park,NY,11596.0,5651,
7476361,2010-01-01 09:20:00,563,5074,$3.54,Swipe Transaction,94434,Cochranville,PA,19330.0,5411,
7476362,2010-01-01 09:20:00,1170,4592,$3.25,Swipe Transaction,92445,Mount Pleasant,NC,28124.0,5411,
7476363,2010-01-01 09:21:00,1412,3436,$2.49,Swipe Transaction,98648,Bowling Green,KY,42103.0,5814,
7476366,2010-01-01 09:21:00,1759,4232,$2.23,Swipe Transaction,17812,Oceanside,CA,92057.0,5411,
7476367,2010-01-01 09:21:00,1858,2146,$2.55,Swipe Transaction,75936,Pacoima,CA,91331.0,5814,
7476368,2010-01-01 09:21:00,1995,190,$45.84,Swipe Transaction,81536,York,PA,17406.0,5310,
7476369,2010-01-01 09:22:00,87,109,$3.24,Swipe Transaction,15193,San Benito,TX,78586.0,5655,
7476370,2010-01-01 09:22:00,421,2177,$2.02,Swipe Transaction,75781,Cedar Rapids,IA,52405.0,5411,
7476371,2010-01-01 09:22:00,1459,3383,$78.00,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,
7476372,2010-01-01 09:22:00,1540,3763,$47.94,Online Transaction,39021,ONLINE,,,4784,
7476373,2010-01-01 09:23:00,973,3833,$8.71,Swipe Transaction,98374,Crenshaw,MS,38621.0,5411,
7476374,2010-01-01 09:23:00,1133,2586,$6.25,Swipe Transaction,21003,North Chili,NY,14514.0,5411,
7476375,2010-01-01 09:24:00,1528,4315,$80.00,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,
7476376,2010-01-01 09:24:00,1576,2480,$6.43,Swipe Transaction,44578,Mastic Beach,NY,11951.0,5812,
7476377,2010-01-01 09:24:00,1595,2472,$1.57,Swipe Transaction,14528,Bronx,NY,10463.0,5499,
7476378,2010-01-01 09:25:00,47,5381,$1.49,Swipe Transaction,83229,Huntington,WV,25704.0,5411,
7476379,2010-01-01 09:25:00,634,3375,$8.62,Swipe Transaction,8489,Independence,OH,44131.0,5812,
7476382,2010-01-01 09:26:00,1274,24,$150.45,Swipe Transaction,79847,Pascoag,RI,2859.0,5300,
7476384,2010-01-01 09:26:00,1586,1122,$10.95,Swipe Transaction,75936,Valley Stream,NY,11580.0,5814,
7476385,2010-01-01 09:26:00,1659,185,$27.72,Swipe Transaction,63683,Wauconda,IL,60084.0,4121,
7476386,2010-01-01 09:27:00,142,1046,$27.69,Swipe Transaction,20561,Bastrop,TX,78602.0,5912,
7476388,2010-01-01 09:27:00,373,4750,$3.68,Swipe Transaction,23233,Geneva,IN,46740.0,5411,
7476389,2010-01-01 09:27:00,849,3823,$11.88,Swipe Transaction,59397,Philadelphia,PA,19116.0,5812,
7476391,2010-01-01 09:27:00,1028,2878,$71.00,Swipe Transaction,61195,Chicago,IL,60622.0,5541,
7476393,2010-01-01 09:27:00,1253,3841,$103.96,Swipe Transaction,60569,New York,NY,10012.0,5300,
7476395,2010-01-01 09:27:00,1993,70,$1.46,Swipe Transaction,44919,Sunnyvale,CA,94087.0,5814,
7476396,2010-01-01 09:28:00,386,3673,$6.01,Swipe Transaction,61195,Worcester,MA,1603.0,5541,
7476397,2010-01-01 09:28:00,1909,1136,$125.85,Online Transaction,32480,ONLINE,,,4899,
7476398,2010-01-01 09:29:00,1458,117,$5.63,Swipe Transaction,61195,New Orleans,LA,70119.0,5541,
7476399,2010-01-01 09:29:00,1591,2056,$5.97,Swipe Transaction,50783,Omaha,NE,68114.0,5411,
7476401,2010-01-01 09:30:00,408,2515,$12.17,Swipe Transaction,25717,Barron,WI,54812.0,5812,
7476402,2010-01-01 09:30:00,452,4249,$4.19,Swipe Transaction,20519,Huntsville,TX,77320.0,5942,
7476403,2010-01-01 09:30:00,1072,201,$8.17,Swipe Transaction,27583,Falmouth,MA,2540.0,5411,
7476405,2010-01-01 09:31:00,59,1145,$27.78,Swipe Transaction,28395,Silver City,NM,88062.0,5541,
7476406,2010-01-01 09:31:00,145,5521,$57.29,Online Transaction,73186,ONLINE,,,4814,
7476407,2010-01-01 09:31:00,430,150,$4.84,Swipe Transaction,88646,Crown Point,IN,46307.0,5812,
7476408,2010-01-01 09:31:00,1130,2446,$1.54,Swipe Transaction,59935,Federal Way,WA,98003.0,5499,
7476410,2010-01-01 09:31:00,1910,5505,$144.34,Swipe Transaction,30286,Bradenton,FL,34203.0,4814,
7476412,2010-01-01 09:33:00,912,3845,$12.11,Swipe Transaction,59935,Miami,FL,33186.0,5499,
7476413,2010-01-01 09:33:00,1194,4614,$19.53,Online Transaction,39021,ONLINE,,,4784,
7476415,2010-01-01 09:34:00,421,4153,$2.50,Swipe Transaction,75781,Cedar Rapids,IA,52405.0,5411,
7476417,2010-01-01 09:34:00,820,3311,$5.23,Swipe Transaction,50783,Harwich,MA,2645.0,5411,
7476418,2010-01-01 09:34:00,917,3410,$0.75,Swipe Transaction,75567,Alhambra,CA,91803.0,5411,
7476419,2010-01-01 09:34:00,1253,2561,$100.79,Swipe Transaction,37372,New York,NY,10012.0,7538,
7476420,2010-01-01 09:34:00,1797,1127,$21.14,Swipe Transaction,59935,Kailua,HI,96734.0,5499,
7476421,2010-01-01 09:35:00,811,2079,$13.02,Swipe Transaction,89589,Saint Louis,MO,63125.0,5411,
7476422,2010-01-01 09:35:00,1076,1021,$-96.00,Swipe Transaction,61195,Fayetteville,NC,28306.0,5541,
7476423,2010-01-01 09:35:00,1209,3387,$13.86,Swipe Transaction,22938,Yonkers,NY,10710.0,5812,
7476424,2010-01-01 09:35:00,1461,2090,$2.40,Swipe Transaction,50783,Clinton,OH,44216.0,5411,
7476425,2010-01-01 09:35:00,1808,4702,$32.28,Online Transaction,41122,ONLINE,,,4784,
7476427,2010-01-01 09:35:00,1977,965,$0.61,Swipe Transaction,14528,Dyer,IN,46311.0,5499,
7476429,2010-01-01 09:36:00,285,3442,$3.08,Swipe Transaction,75781,Watsonville,CA,95076.0,5411,
7476430,2010-01-01 09:36:00,750,3250,$100.00,Swipe Transaction,27092,Charlotte,NC,28215.0,4829,
7476432,2010-01-01 09:36:00,1645,1047,$4.16,Swipe Transaction,68671,Smith Center,KS,66967.0,5541,
7476433,2010-01-01 09:36:00,1797,1127,$99.00,Swipe Transaction,59935,Kailua,HI,96734.0,5499,
7476434,2010-01-01 09:37:00,442,112,$186.26,Swipe Transaction,73661,Thackerville,OK,73459.0,7995,
7476435,2010-01-01 09:37:00,514,2155,$2.82,Swipe Transaction,44919,Melbourne,FL,32901.0,5814,
7476436,2010-01-01 09:37:00,1076,1021,$96.00,Swipe Transaction,61195,Fayetteville,NC,28306.0,5541,
7476437,2010-01-01 09:37:00,1302,5464,$-230.00,Swipe Transaction,58730,Glade Spring,VA,24340.0,7011,
7476438,2010-01-01 09:37:00,1776,4938,$40.66,Swipe Transaction,61195,Nashport,OH,43830.0,5541,
7476439,2010-01-01 09:38:00,1302,5464,$55.36,Swipe Transaction,58730,Glade Spring,VA,24340.0,7011,
7476440,2010-01-01 09:38:00,1575,2112,$10.38,Swipe Transaction,61195,Sarasota,FL,34232.0,5541,
7476441,2010-01-01 09:39:00,1115,4225,$24.42,Swipe Transaction,13370,Tyler,TX,75706.0,5621,
7476442,2010-01-01 09:39:00,1194,4614,$21.64,Swipe Transaction,69956,Chattanooga,TN,37421.0,5310,
7476443,2010-01-01 09:39:00,1516,1002,$17.24,Swipe Transaction,49239,Milpitas,CA,95035.0,5813,
7476444,2010-01-01 09:39:00,1962,3371,$0.31,Swipe Transaction,20519,Chicago,IL,60625.0,5942,
7476445,2010-01-01 09:40:00,506,4513,$2.02,Swipe Transaction,50783,Lancaster,NY,14086.0,5411,
7476448,2010-01-01 09:40:00,1398,4930,$105.26,Swipe Transaction,20561,Parsippany,NJ,7054.0,5912,
7476449,2010-01-01 09:40:00,1412,3436,$4.84,Swipe Transaction,39637,Bowling Green,KY,42103.0,5411,
7476450,2010-01-01 09:41:00,451,3768,$67.49,Swipe Transaction,18131,Garland,TX,75043.0,4111,
7476451,2010-01-01 09:41:00,716,4715,$3.95,Swipe Transaction,59935,Banning,CA,92220.0,5499,
7476452,2010-01-01 09:41:00,1150,2551,$4.20,Swipe Transaction,15715,Hurst,TX,76054.0,5411,
7476453,2010-01-01 09:41:00,1645,5878,$78.37,Swipe Transaction,68671,Smith Center,KS,66967.0,5541,
7476455,2010-01-01 09:41:00,1725,2238,$62.42,Swipe Transaction,61195,Henrico,VA,23228.0,5541,
7476454,2010-01-01 09:41:00,1725,2238,$-64.00,Swipe Transaction,61195,Henrico,VA,23228.0,5541,
7476456,2010-01-01 09:41:00,1733,5013,$4.07,Swipe Transaction,20519,Paducah,KY,42003.0,5942,
7476457,2010-01-01 09:41:00,1772,5918,$8.82,Swipe Transaction,12029,Rancho Cucamonga,CA,91730.0,5411,
7476458,2010-01-01 09:41:00,1791,4587,$20.08,Swipe Transaction,99340,Indianapolis,IN,46235.0,4121,
7476459,2010-01-01 09:42:00,509,3446,$8.48,Swipe Transaction,98374,Huntington,WV,25711.0,5411,
7476460,2010-01-01 09:42:00,566,3439,$13.60,Swipe Transaction,22204,Manning,SC,29102.0,5541,
7476461,2010-01-01 09:42:00,860,5412,$40.00,Swipe Transaction,27092,Silver Spring,MD,20901.0,4829,
7476462,2010-01-01 09:42:00,1052,5460,$2.32,Swipe Transaction,20519,Vallejo,CA,94591.0,5942,
7476464,2010-01-01 09:43:00,401,3004,$5.25,Swipe Transaction,61195,North Hollywood,CA,91605.0,5541,
7476465,2010-01-01 09:43:00,901,3729,$3.42,Swipe Transaction,83229,Pensacola,FL,32511.0,5411,
7476466,2010-01-01 09:43:00,1776,4938,$81.00,Swipe Transaction,61195,Nashport,OH,43830.0,5541,
7476467,2010-01-01 09:43:00,1782,4289,$2.55,Swipe Transaction,59935,Westminster,CA,92683.0,5499,
7476468,2010-01-01 09:43:00,1915,2113,$7.11,Swipe Transaction,75781,Monroe,NY,10950.0,5411,
7476469,2010-01-01 09:44:00,877,3877,$81.80,Swipe Transaction,96642,Mesa,AZ,85201.0,5912,
7476470,2010-01-01 09:44:00,1067,3016,$13.19,Swipe Transaction,5508,Derby,KS,67037.0,4121,
7476471,2010-01-01 09:44:00,1755,4126,$41.75,Online Transaction,39021,ONLINE,,,4784,
7476472,2010-01-01 09:44:00,1777,5014,$3.92,Swipe Transaction,25887,Annandale,VA,22003.0,5814,
7476473,2010-01-01 09:45:00,142,1046,$92.84,Swipe Transaction,99370,Cedar Park,TX,78613.0,5311,
7476474,2010-01-01 09:45:00,351,1112,$2.81,Swipe Transaction,78454,Flushing,NY,11355.0,5812,
7476475,2010-01-01 09:45:00,386,3673,$50.10,Swipe Transaction,3632,Worcester,MA,1602.0,7538,
7476476,2010-01-01 09:45:00,1771,5937,$77.00,Swipe Transaction,43293,Shingle Springs,CA,95682.0,5499,
7476477,2010-01-01 09:46:00,1296,80,$11.83,Swipe Transaction,20519,Sanford,FL,32773.0,5942,
7476479,2010-01-01 09:47:00,128,5048,$12.03,Swipe Transaction,50783,Houston,TX,77061.0,5411,
7476480,2010-01-01 09:47:00,831,4156,$30.31,Swipe Transaction,73661,Thackerville,OK,73459.0,7995,
7476481,2010-01-01 09:47:00,1250,5419,$2.72,Swipe Transaction,54562,Everett,PA,15537.0,5411,
7476482,2010-01-01 09:48:00,1718,4706,$42.95,Online Transaction,15143,ONLINE,,,4784,
7476483,2010-01-01 09:48:00,1776,4938,$-81.00,Swipe Transaction,61195,Nashport,OH,43830.0,5541,
7476484,2010-01-01 09:49:00,231,4221,$80.00,Swipe Transaction,27092,Newton Grove,NC,28366.0,4829,
7476485,2010-01-01 09:49:00,1403,5976,$36.78,Swipe Transaction,75227,Beaverdam,VA,23015.0,4121,
7476486,2010-01-01 09:49:00,1497,3655,$66.47,Swipe Transaction,86959,Springwater,NY,14560.0,5311,
7476487,2010-01-01 09:50:00,126,5872,$20.04,Swipe Transaction,32595,Little Rock,AR,72209.0,7538,
7476488,2010-01-01 09:50:00,357,5481,$69.72,Online Transaction,84682,ONLINE,,,4900,
7476489,2010-01-01 09:50:00,1305,2229,$9.07,Swipe Transaction,3668,Millington,TN,38053.0,5912,
7476490,2010-01-01 09:50:00,1725,2238,$64.00,Swipe Transaction,61195,Henrico,VA,23228.0,5541,
7476491,2010-01-01 09:51:00,1514,78,$1.79,Swipe Transaction,89024,Elyria,OH,44035.0,5812,
7476493,2010-01-01 09:52:00,177,1152,$183.35,Swipe Transaction,86616,Memphis,TN,38104.0,4814,
7476494,2010-01-01 09:52:00,683,5990,$2.18,Swipe Transaction,22938,Grampian,PA,16838.0,5812,
7476495,2010-01-01 09:52:00,1645,5878,$-80.00,Swipe Transaction,68671,Smith Center,KS,66967.0,5541,
7476496,2010-01-01 09:52:00,1771,5937,$61.69,Swipe Transaction,43293,Shingle Springs,CA,95682.0,5499,
7476498,2010-01-01 09:53:00,763,4993,$3.13,Swipe Transaction,45926,Philadelphia,PA,19103.0,5814,
7476499,2010-01-01 09:54:00,663,975,$9.44,Swipe Transaction,98374,Franklin,TN,37068.0,5411,
7476500,2010-01-01 09:54:00,772,3678,$2.05,Swipe Transaction,14528,Gresham,OR,97080.0,5499,
7476501,2010-01-01 09:54:00,1087,1029,$6.82,Swipe Transaction,22204,Stanford,KY,40484.0,5541,
